query_id,token_f1,rouge_l,groundedness,context_utilisation,keyword_coverage,abstained,bert_f1,recall,ndcg,gold_density,mrr,hit@1,n_chunks,tokens,budget_fill
EXAM_018,0.4,0.3384615384615384,0.8857142857142857,0.65,0.5714285714285714,False,0.8851524591445923,0.5,0.1480409554829326,0.024798927613941018,0.125,0.0,20,1492,0.9946666666666667
EXAM_019,0.17721518987341772,0.1518987341772152,0.6779661016949152,0.9285714285714286,0.14285714285714285,False,0.8380958437919617,1.0,0.5307212739772434,0.16954022988505746,0.5,0.0,14,1392,0.928
EXAM_020,0.19230769230769232,0.09615384615384616,0.6206896551724138,0.9333333333333333,0.14285714285714285,False,0.8516148924827576,1.0,0.7724397457735779,0.16120218579234974,1.0,1.0,15,1464,0.976
EXAM_021,0.28571428571428575,0.22222222222222224,0.7058823529411765,0.4,0.6,False,0.8918207883834839,1.0,1.0,0.07011572498298162,1.0,1.0,20,1469,0.9793333333333333
EXAM_022,0.3448275862068966,0.27586206896551724,0.5384615384615384,0.15,0.0,False,0.8715570569038391,0.5,0.15642624200758548,0.051517290049400144,0.14285714285714285,0.0,20,1417,0.9446666666666667
EXAM_023,0.35714285714285715,0.28571428571428575,0.8333333333333334,0.09090909090909091,0.2857142857142857,False,0.8534395098686218,0.5,0.3031610197508214,0.04336043360433604,0.25,0.0,22,1476,0.984
EXAM_024,0.06956521739130433,0.06956521739130433,0.8279569892473119,0.5882352941176471,0.6,False,0.8079622983932495,1.0,1.0,0.041638225255972695,1.0,1.0,17,1465,0.9766666666666667
EXAM_025,0.4305555555555555,0.29166666666666663,0.6129032258064516,0.5263157894736842,0.16666666666666666,False,0.8467140197753906,1.0,1.0,0.07449664429530202,1.0,1.0,19,1490,0.9933333333333333
EXAM_026,0.3896103896103896,0.33766233766233766,0.6274509803921569,0.35294117647058826,0.3333333333333333,False,0.8612871766090393,1.0,0.4306765580733931,0.054384772263766146,0.25,0.0,17,1471,0.9806666666666667
EXAM_027,0.2926829268292683,0.2926829268292683,0.5,0.0,0.2857142857142857,False,0.8761851787567139,1.0,0.6309297535714574,0.07754010695187166,0.5,0.0,16,1496,0.9973333333333333
EXAM_028,0.19512195121951223,0.14634146341463414,0.7142857142857143,0.4375,0.5714285714285714,False,0.8338291645050049,1.0,0.6309297535714574,0.07754010695187166,0.5,0.0,16,1496,0.9973333333333333
EXAM_029,0.2816901408450704,0.22535211267605634,0.6136363636363636,0.2857142857142857,0.6666666666666666,False,0.8420447111129761,1.0,0.6309297535714574,0.08111888111888112,0.5,0.0,14,1430,0.9533333333333334
EXAM_030,0.2684563758389262,0.24161073825503354,0.6923076923076923,0.7857142857142857,0.2,False,0.8143453001976013,1.0,0.40179981797758046,0.16761363636363635,0.16666666666666666,0.0,14,1408,0.9386666666666666
